,heartrate,watts
2140,132,168
2141,133,177
2142,132,171
2143,132,176
2144,132,176
2145,132,176
2146,132,177
2147,132,177
2148,132,176
2149,132,177
2150,132,186
2151,132,175
2152,133,175
2153,132,177
2154,132,174
2155,132,176
2156,132,177
2157,132,184
2158,132,178
2159,132,180
2160,132,180
2161,132,181
2162,132,183
2163,132,177
2164,131,175
2165,131,181
2166,131,185
2167,131,186
2168,131,185
2169,131,184
2170,131,187
2171,131,186
2172,131,176
2173,131,184
2174,131,188
2175,131,175
2176,131,186
2177,132,184
2178,132,181
2179,132,180
2180,132,178
2181,132,186
2182,131,183
2183,131,182
2184,130,173
2185,130,183
2186,130,181
2187,130,177
2188,130,183
2189,130,174
2190,130,177
2191,130,177
2192,130,176
2193,130,190
2194,130,183
2195,131,178
2196,131,171
2197,131,174
2198,131,175
2199,131,174
2200,131,175
2201,131,178
2202,131,177
2203,131,175
2204,131,175
2205,131,186
2206,131,176
2207,131,175
2208,131,174
2209,132,175
2210,131,176
2211,131,175
2212,131,180
2213,132,178
2214,131,176
2215,131,182
2216,131,175
2217,131,184
2218,131,175
2219,131,182
2220,131,185
2221,131,185
2222,131,185
2223,131,186
2224,131,168
2225,131,191
2226,131,177
2227,131,181
2228,130,181
2229,130,179
2230,130,177
2231,130,181
2232,131,181
2233,131,183
2234,131,184
2235,132,180
2236,132,185
2237,132,176
2238,132,181
2239,133,179
2240,133,178
2241,132,178
2242,132,178
2243,132,181
2244,132,181
2245,132,180
2246,133,182
2247,133,181
2248,133,179
2249,134,181
2250,134,185
2251,135,187
2252,135,179
2253,135,181
2254,135,169
2255,135,111
2256,135,181
2257,135,178
2258,135,183
2259,135,189
2260,135,184
2261,135,184
2262,135,175
2263,135,184
2264,136,179
2265,136,185
2266,136,185
2267,136,174
2268,136,187
2269,136,172
2270,136,188
2271,136,172
2272,136,174
2273,136,186
2274,137,174
2275,137,183
2276,137,175
2277,137,175
2278,137,174
2279,137,175
2280,136,186
2281,137,174
2282,136,175
2283,136,176
2284,136,174
2285,135,176
2286,135,176
2287,134,174
2288,134,175
2289,134,176
2290,133,178
2291,133,186
2292,133,184
2293,133,176
2294,132,173
2295,133,178
2296,132,183
2297,132,183
2298,131,179
2299,131,184
2300,130,178
2301,130,178
2302,130,182
2303,131,184
2304,131,186
2305,131,175
2306,130,180
2307,130,185
2308,130,181
2309,130,183
2310,129,178
2311,129,185
2312,129,183
2313,128,185
2314,128,176
2315,129,183
2316,129,181
2317,130,181
2318,130,189
2319,130,182
2320,130,183
2321,130,180
2322,130,178
2323,130,185
2324,130,182
2325,130,183
2326,130,185
2327,130,176
2328,130,177
2329,130,178
2330,129,179
2331,129,180
2332,129,172
2333,129,171
2334,129,181
2335,130,184
2336,130,175
2337,130,176
2338,130,178
2339,129,176
2340,130,177
2341,130,183
2342,129,172
2343,129,183
2344,129,176
2345,129,179
2346,129,176
2347,129,181
2348,129,184
2349,129,182
2350,129,174
2351,129,176
2352,129,175
2353,130,171
2354,130,184
2355,130,174
2356,129,188
2357,129,179
2358,129,184
2359,130,185
2360,130,186
2361,130,186
2362,130,172
2363,130,174
2364,130,188
2365,130,184
2366,130,183
2367,130,186
2368,130,180
2369,129,175
2370,129,187
2371,129,176
2372,129,186
2373,129,179
2374,129,175
2375,130,174
2376,130,175
2377,130,176
2378,129,173
2379,130,176
2380,129,174
2381,130,175
2382,130,172
2383,130,178
2384,130,178
2385,130,177
2386,130,176
2387,131,168
2388,131,186
2389,131,190
2390,131,175
2391,132,185
2392,132,172
2393,132,188
2394,132,187
2395,132,188
2396,131,188
2397,131,174
2398,131,185
2399,131,188
2400,131,176
2401,131,189
2402,131,186
2403,132,175
2404,131,187
2405,131,184
2406,129,183
2407,129,185
2408,129,181
2409,128,175
2410,128,184
2411,128,174
2412,128,188
2413,128,187
2414,128,176
2415,128,189
2416,128,176
2417,129,184
2418,129,175
2419,129,171
2420,129,174
2421,129,176
2422,129,170
2423,129,173
2424,129,175
2425,129,186
2426,130,184
2427,130,175
2428,130,174
2429,130,184
2430,130,173
2431,130,170
2432,130,175
2433,130,178
2434,130,187
2435,130,176
2436,131,184
2437,131,175
2438,131,186
2439,131,184
2440,131,186
2441,131,175
2442,131,185
2443,131,186
2444,131,184
2445,131,181
2446,131,185
2447,130,183
2448,130,183
2449,130,186
2450,128,175
2451,128,176
2452,128,181
2453,128,176
2454,127,182
2455,127,176
2456,127,179
2457,128,184
2458,128,181
2459,129,180
2460,129,176
2461,129,170
2462,131,168
2463,131,174
2464,132,173
2465,132,175
2466,132,171
2467,132,176
2468,132,173
2469,132,174
2470,131,174
2471,131,188
2472,131,175
2473,130,185
2474,130,183
2475,130,185
2476,130,183
2477,130,184
2478,130,181
2479,130,185
2480,131,182
2481,131,186
2482,131,186
2483,131,185
2484,131,181
2485,131,184
2486,132,177
2487,132,186
2488,132,177
2489,132,186
2490,132,182
2491,131,183
2492,130,184
2493,130,177
2494,130,187
2495,129,176
2496,129,175
2497,129,172
2498,129,167
2499,128,169
2500,128,186
2501,128,174
2502,128,180
2503,129,181
2504,129,176
2505,129,182
2506,129,185
2507,129,176
2508,129,182
2509,129,175
2510,130,182
2511,130,186
2512,131,182
2513,130,187
2514,131,186
2515,131,176
2516,131,181
2517,131,177
2518,131,186
2519,131,180
2520,131,186
2521,131,177
2522,131,178
2523,131,179
2524,131,182
2525,131,179
2526,130,178
2527,130,176
2528,131,177
2529,130,182
2530,130,176
2531,130,176
2532,130,173
2533,130,174
2534,130,176
2535,130,177
2536,129,185
2537,129,174
2538,129,187
2539,128,179
2540,128,177
2541,128,187
2542,128,180
2543,128,187
2544,128,171
2545,128,189
2546,129,173
2547,129,182
2548,129,179
2549,129,180
2550,129,175
2551,129,189
2552,129,184
2553,129,184
2554,129,184
2555,129,186
2556,129,175
2557,129,182
2558,129,175
2559,129,178
2560,129,175
2561,129,186
2562,129,174
2563,129,175
2564,129,174
2565,129,177
2566,129,179
2567,129,173
2568,129,174
2569,129,188
2570,129,174
2571,129,185
2572,129,176
2573,129,185
2574,129,172
2575,129,185
2576,129,176
2577,128,187
2578,128,185
2579,128,185
2580,128,188
2581,128,185
2582,128,188
2583,128,181
2584,128,185
2585,129,183
2586,129,184
2587,129,183
2588,129,175
2589,129,183
2590,129,172
2591,129,184
2592,128,174
2593,128,176
2594,128,175
2595,128,175
2596,128,178
2597,129,176
2598,129,177
2599,129,175
2600,130,178
2601,130,179
2602,130,174
2603,130,187
2604,130,176
2605,130,179
2606,130,178
2607,130,186
2608,131,178
2609,131,183
2610,131,177
2611,131,171
2612,132,173
2613,132,183
2614,132,185
2615,132,185
2616,132,189
2617,132,185
2618,132,183
2619,132,180
2620,132,178
2621,132,190
2622,131,179
2623,131,176
2624,132,184
2625,132,175
2626,132,183
2627,132,176
2628,132,177
2629,131,177
2630,131,176
2631,131,174
2632,131,175
2633,131,176
2634,130,182
2635,131,182
2636,131,176
2637,130,176
2638,131,175
2639,131,182
2640,131,185
2641,131,176
2642,131,170
2643,131,170
2644,131,174
2645,131,184
2646,132,176
2647,132,183
2648,132,175
2649,132,187
2650,132,175
2651,132,175
2652,131,185
2653,131,172
2654,131,186
2655,130,187
2656,130,184
2657,130,186
2658,130,186
2659,129,183
2660,129,186
2661,128,184
2662,128,183
2663,128,185
2664,128,173
2665,128,176
2666,129,185
2667,129,179
2668,130,186
2669,130,184
2670,131,175
2671,131,184
2672,131,176
2673,131,183
2674,131,177
2675,131,174
2676,131,183
2677,131,184
2678,132,183
2679,132,175
2680,132,175
2681,132,173
2682,131,174
2683,131,178
2684,132,176
2685,132,176
2686,132,184
2687,131,187
2688,131,187
2689,131,181
2690,131,181
2691,131,181
2692,131,181
2693,131,181
2694,131,178
2695,131,182
2696,132,181
2697,132,180
2698,132,179
2699,132,180
2700,134,180
2701,134,182
2702,134,179
2703,135,181
2704,136,180
2705,136,184
2706,136,180
2707,136,185
2708,136,186
2709,136,181
2710,135,168
2711,135,85
2712,135,168
2713,135,174
2714,135,176
2715,135,176
2716,135,188
2717,135,187
2718,134,190
2719,134,187
2720,134,166
2721,133,188
2722,133,184
2723,133,190
2724,133,187
2725,133,173
2726,133,189
2727,133,175
2728,133,187
2729,133,191
2730,133,176
2731,133,186
2732,134,175
2733,134,188
2734,134,171
2735,134,175
2736,135,174
2737,135,176
2738,134,173
2739,134,176
2740,134,175
2741,134,169
2742,133,174
2743,133,175
2744,132,174
2745,132,175
2746,132,173
2747,132,176
2748,132,185
2749,132,169
2750,132,175
2751,132,174
2752,132,182
2753,132,175
2754,132,184
2755,132,177
2756,132,175
2757,131,182
2758,132,178
2759,131,188
2760,131,168
2761,131,181
2762,131,185
2763,131,188
2764,131,187
2765,131,187
2766,131,183
2767,131,184
2768,132,190
2769,132,184
2770,132,179
2771,131,189
2772,130,190
2773,130,184
2774,129,183
2775,129,189
2776,129,184
2777,129,171
2778,128,190
2779,128,188
2780,128,174
2781,127,189
2782,127,173
2783,127,180
2784,127,176
2785,127,189
2786,127,174
2787,127,174
2788,126,173
2789,126,186
2790,126,183
2791,126,173
2792,127,176
2793,127,187
2794,127,180
2795,127,179
2796,127,176
2797,127,171
2798,127,184
2799,127,178
2800,127,168
2801,127,163
2802,128,182
2803,129,176
2804,130,186
2805,131,173
2806,131,175
2807,131,187
2808,131,175
2809,131,188
2810,131,172
2811,131,183
2812,130,186
2813,130,190
2814,130,186
2815,130,172
2816,130,185
2817,130,188
2818,130,184
2819,130,181
2820,130,175
2821,130,183
2822,130,183
2823,130,185
2824,130,189
2825,130,186
2826,129,193
2827,130,174
2828,130,188
2829,131,186
2830,131,184
2831,131,185
2832,131,186
2833,131,182
2834,131,183
2835,131,182
2836,130,175
2837,130,183
2838,130,188
2839,130,188
2840,130,187
2841,129,187
2842,129,173
2843,129,175
2844,129,188
2845,129,183
2846,129,189
2847,129,184
2848,129,184
2849,130,174
2850,129,185
2851,129,172
2852,129,187
2853,129,186
2854,128,177
2855,128,187
2856,128,173
2857,128,181
2858,128,175
2859,128,177
2860,127,173
2861,127,174
2862,127,174
2863,127,188
2864,127,174
2865,127,174
2866,127,176
2867,127,174
2868,128,175
2869,128,177
2870,128,174
2871,128,176
2872,128,175
2873,128,176
2874,128,187
2875,129,183
2876,129,183
2877,128,184
2878,128,175
2879,127,184
2880,127,186
2881,128,184
2882,128,174
2883,128,189
2884,128,186
2885,128,174
2886,129,183
2887,129,176
2888,129,189
2889,129,186
2890,129,184
2891,129,187
2892,129,191
2893,128,181
2894,128,180
2895,129,179
2896,129,181
2897,130,177
2898,130,183
2899,130,187
2900,130,183
2901,131,186
2902,131,184
2903,131,180
2904,132,176
2905,131,185
2906,131,187
2907,131,189
2908,131,175
2909,131,183
2910,131,190
2911,130,172
2912,130,185
2913,129,173
2914,129,175
2915,129,174
2916,129,176
2917,130,175
2918,130,184
2919,130,174
2920,130,173
2921,130,173
2922,131,186
2923,130,173
2924,130,185
2925,131,170
2926,130,190
2927,131,188
2928,130,171
2929,131,185
2930,130,175
2931,130,184
2932,130,185
2933,130,182
2934,130,172
2935,130,184
2936,130,186
2937,129,183
2938,129,187
2939,128,188
2940,128,184
2941,128,192
2942,129,184
2943,128,180
2944,129,186
2945,128,184
2946,128,175
2947,129,184
2948,129,180
2949,128,189
2950,128,189
2951,128,181
2952,129,178
2953,129,180
2954,130,178
2955,130,182
2956,130,186
2957,130,187
2958,130,185
2959,129,181
2960,129,173
2961,129,183
2962,130,182
2963,130,186
2964,130,174
2965,130,187
2966,131,179
2967,131,188
2968,131,186
2969,131,181
2970,131,183
2971,132,186
2972,132,188
2973,132,182
2974,132,185
2975,133,174
2976,133,185
2977,133,184
2978,132,180
2979,132,184
2980,132,185
2981,132,175
2982,132,188
2983,132,177
2984,131,186
2985,131,184
2986,131,180
2987,131,183
2988,132,177
2989,132,176
2990,132,180
2991,131,176
2992,131,177
2993,131,182
2994,131,172
2995,132,175
2996,131,175
2997,131,188
2998,132,175
2999,131,174
3000,132,177
3001,131,178
3002,131,175
3003,131,175
3004,131,187
3005,131,184
3006,130,188
3007,130,184
3008,130,176
3009,129,177
3010,129,185
3011,130,190
3012,130,169
3013,130,186
3014,131,185
3015,130,190
3016,130,183
3017,130,176
3018,130,185
3019,130,176
3020,131,178
3021,130,183
3022,131,184
3023,131,185
3024,131,186
3025,131,174
3026,131,184
3027,131,176
3028,131,189
3029,130,189
3030,131,170
3031,131,186
3032,131,182
3033,130,178
3034,130,184
3035,130,176
3036,130,177
3037,130,188
3038,131,175
3039,131,186
3040,131,174
3041,131,187
3042,131,171
3043,131,168
3044,132,174
3045,132,180
3046,132,173
3047,132,177
3048,132,177
3049,132,173
3050,131,176
3051,131,186
3052,131,186
3053,130,181
3054,130,171
3055,130,184
3056,130,176
3057,130,175
3058,130,187
3059,130,171
3060,130,184
3061,130,176
3062,130,184
3063,130,182
3064,129,185
3065,129,189
3066,129,185
3067,130,183
3068,130,184
3069,130,183
3070,129,185
3071,130,185
3072,129,186
3073,129,176
3074,129,184
3075,129,177
3076,128,185
3077,128,186
3078,127,175
3079,127,188
3080,127,175
3081,127,185
3082,127,176
3083,128,175
3084,128,177
3085,128,176
3086,128,184
3087,128,176
3088,128,176
3089,129,171
3090,129,175
3091,129,175
3092,128,177
3093,128,178
3094,129,180
3095,128,170
3096,128,171
3097,129,175
3098,129,190
3099,129,176
3100,130,178
3101,130,174
3102,130,176
3103,130,185
3104,130,183
3105,129,184
3106,129,175
3107,129,186
3108,129,184
3109,129,184
3110,129,184
3111,129,188
3112,129,167
3113,128,195
3114,128,198
3115,127,187
3116,127,184
3117,128,187
3118,128,180
3119,128,182
3120,129,181
3121,129,183
3122,130,180
3123,130,183
3124,131,178
3125,132,180
3126,132,184
3127,132,179
3128,132,183
3129,131,180
3130,132,184
3131,132,179
3132,133,182
3133,133,188
3134,133,182
3135,134,180
3136,134,179
3137,135,181
3138,135,187
3139,135,188
3140,135,169
3141,135,180
3142,136,142
3143,135,84
3144,135,172
3145,135,161
3146,135,180
3147,135,187
3148,135,173
3149,135,187
3150,135,184
3151,135,173
3152,135,188
3153,135,172
3154,134,173
3155,134,188
3156,133,183
3157,133,190
3158,133,187
3159,133,188
3160,133,172
3161,133,190
3162,133,188
3163,133,189
3164,132,188
3165,132,174
3166,132,174
3167,131,174
3168,131,186
3169,131,173
3170,132,173
3171,132,175
3172,132,173
3173,131,174
3174,131,174
3175,131,173
3176,131,175
3177,131,173
3178,131,174
3179,131,172
3180,130,188
3181,131,182
3182,131,175
3183,131,187
3184,131,187
3185,132,187
3186,131,188
3187,130,187
3188,130,185
3189,129,187
3190,129,187
3191,130,186
3192,130,184
3193,131,174
3194,131,188
3195,132,187
3196,132,170
3197,132,188
3198,132,176
3199,131,177
3200,132,175
3201,132,184
3202,132,186
3203,132,176
3204,132,171
3205,132,169
3206,132,186
3207,132,171
3208,131,175
3209,132,177
3210,132,171
3211,132,175
3212,132,175
3213,132,175
3214,132,175
3215,132,176
3216,133,176
3217,132,174
3218,131,183
3219,130,187
3220,130,187
3221,129,175
3222,129,185
3223,129,176
3224,129,184
3225,129,184
3226,128,188
3227,128,186
3228,128,187
3229,128,185
3230,128,188
3231,128,181
3232,129,187
3233,129,187
3234,129,188
3235,130,176
3236,129,185
3237,129,185
3238,129,174
3239,129,188
3240,129,174
3241,129,184
3242,129,172
3243,129,175
3244,129,175
3245,129,177
3246,129,176
3247,129,176
3248,129,178
3249,130,172
3250,130,172
3251,129,175
3252,129,172
3253,128,175
3254,128,178
3255,128,175
3256,128,175
3257,128,184
3258,128,189
3259,128,184
3260,129,188
3261,129,184
3262,129,187
3263,128,187
3264,128,186
3265,128,174
3266,129,183
3267,129,185
3268,130,188
3269,130,180
3270,130,187
3271,130,182
3272,130,183
3273,130,185
3274,129,184
3275,129,191
3276,129,182
3277,129,176
3278,130,186
3279,130,176
3280,130,186
3281,131,172
3282,131,173
3283,131,176
3284,130,175
3285,130,177
3286,130,175
3287,130,175
3288,130,174
3289,130,177
3290,130,186
3291,130,171
3292,131,187
3293,131,172
3294,132,186
3295,133,184
3296,133,187
3297,134,183
3298,134,175
3299,132,188
3300,131,175
3301,131,188
3302,130,186
3303,129,192
3304,129,184
3305,129,192
3306,130,173
3307,130,185
3308,130,175
3309,130,186
3310,131,182
3311,130,186
3312,130,172
3313,130,175
3314,130,173
3315,130,185
3316,130,178
3317,130,176
3318,130,185
3319,130,174
3320,131,176
3321,131,176
3322,131,175
3323,131,173
3324,131,174
3325,130,175
3326,130,173
3327,130,174
3328,130,172
3329,130,174
3330,130,173
3331,131,176
3332,131,173
3333,131,174
3334,131,174
3335,131,188
3336,132,173
3337,131,173
3338,131,173
3339,131,186
3340,131,183
3341,131,188
3342,130,184
3343,129,187
3344,129,185
3345,129,187
3346,130,185
3347,130,183
3348,130,183
3349,130,186
3350,129,187
3351,130,184
3352,129,185
3353,129,185
3354,129,174
3355,130,186
3356,130,172
3357,130,187
3358,130,173
3359,131,175
3360,131,173
3361,131,174
3362,131,185
3363,131,175
3364,131,173
3365,131,173
3366,131,184
3367,132,173
3368,132,176
3369,132,183
3370,132,177
3371,132,174
3372,131,174
3373,132,171
3374,131,187
3375,131,185
3376,132,187
3377,131,177
3378,132,186
3379,131,180
3380,131,184
3381,131,184
3382,131,186
3383,130,187
3384,130,186
3385,129,176
3386,129,180
3387,129,187
3388,129,182
3389,129,174
3390,128,188
3391,128,173
3392,128,169
3393,129,187
3394,129,176
3395,129,183
3396,130,175
3397,130,173
3398,130,184
3399,130,175
3400,131,186
3401,131,176
3402,131,189
3403,131,178
3404,132,176
3405,132,176
3406,132,174
3407,133,174
3408,133,187
3409,133,188
3410,132,175
3411,132,186
3412,132,174
3413,132,183
3414,132,186
3415,131,179
3416,131,189
3417,131,175
3418,130,190
3419,130,188
3420,130,189
3421,129,188
3422,129,185
3423,129,190
3424,130,187
3425,130,187
3426,130,184
3427,130,187
3428,131,187
3429,131,174
3430,131,174
3431,131,187
3432,131,187
3433,131,187
3434,131,186
3435,130,183
3436,130,173
3437,130,179
3438,130,174
3439,129,183
3440,129,175
3441,129,172
3442,129,183
3443,129,175
3444,129,182
3445,129,174
3446,129,174
3447,129,173
3448,130,174
3449,130,178
3450,130,175
3451,130,194
3452,131,180
3453,131,179
3454,131,178
3455,131,172
3456,131,181
3457,132,174
3458,132,186
3459,133,175
3460,133,184
3461,134,182
3462,135,183
3463,135,185
3464,135,186
3465,135,181
3466,135,183
3467,135,186
3468,135,184
3469,136,184
3470,136,187
3471,136,175
3472,136,176
3473,136,174
3474,135,170
3475,135,187
3476,135,174
3477,136,187
3478,136,175
3479,136,189
3480,138,173
3481,138,175
3482,138,176
3483,139,175
3484,138,174
3485,138,187
3486,138,172
3487,137,174
3488,137,174
3489,137,167
3490,136,188
3491,136,188
3492,136,173
3493,136,186
3494,135,174
3495,135,189
3496,135,182
3497,135,186
3498,135,191
3499,135,163
3500,136,187
3501,136,185
3502,137,187
3503,136,186
3504,136,174
3505,136,173
3506,135,187
3507,135,188
3508,134,184
3509,134,188
3510,133,187
3511,133,173
3512,133,182
3513,133,173
3514,132,173
3515,132,175
3516,132,175
3517,132,173
3518,132,173
3519,132,174
3520,132,173
3521,132,174
3522,132,185
3523,132,175
3524,133,188
3525,132,174
3526,133,186
3527,133,174
3528,133,187
3529,133,183
3530,132,185
3531,133,178
3532,133,185
3533,132,183
3534,132,185
3535,131,183
3536,131,175
3537,131,182
3538,131,187
3539,131,184
3540,131,188
3541,131,183
3542,131,187
3543,132,175
3544,131,176
3545,132,181
3546,131,187
3547,131,182
3548,131,173
3549,131,175
3550,131,178
3551,131,175
3552,131,176
3553,130,177
3554,130,174
3555,131,177
3556,131,175
3557,131,177
3558,131,175
3559,131,176
3560,131,171
3561,130,168
3562,131,185
3563,131,186
3564,131,174
3565,131,186
3566,131,181
3567,131,181
3568,131,187
3569,131,175
3570,132,186
3571,132,183
3572,132,176
3573,132,182
3574,132,186
3575,132,184
3576,132,181
3577,132,183
3578,133,178
3579,132,177
3580,132,189
3581,132,176
3582,132,183
3583,132,169
3584,131,185
3585,131,176
3586,131,189
3587,131,172
3588,132,177
3589,131,176
3590,132,175
3591,131,178
3592,132,173
3593,132,173
3594,132,179
3595,131,176
3596,132,176
3597,132,175
3598,132,156
3599,131,0
3600,131,0
3601,131,0
3602,131,0
3603,131,0
3604,130,0
3605,130,0
3606,129,0
3607,129,0
3608,129,0
3609,129,0
3610,129,0
3611,127,0
3612,127,0
3613,127,0
3614,127,0
3615,127,0
3616,127,0
3617,125,0
3618,123,0
3619,122,0
3620,121,0
3621,121,0
3622,121,0
