,heartrate,watts
4138,136,176
4139,136,175
4140,136,176
4141,136,174
4142,136,176
4143,136,174
4144,136,178
4145,136,176
4146,136,173
4147,136,175
4148,137,174
4149,137,177
4150,137,176
4151,136,176
4152,136,173
4153,137,175
4154,136,175
4155,136,178
4156,136,175
4157,136,174
4158,136,171
4159,136,178
4160,136,173
4161,137,176
4162,137,177
4163,137,177
4164,137,175
4165,138,175
4166,138,174
4167,138,174
4168,138,181
4169,138,169
4170,138,175
4171,138,177
4172,138,179
4173,137,172
4174,137,178
4175,137,175
4176,137,173
4177,137,180
4178,137,175
4179,137,175
4180,137,174
4181,136,170
4182,136,173
4183,137,174
4184,137,176
4185,137,174
4186,137,173
4187,136,175
4188,136,173
4189,136,172
4190,136,176
4191,136,173
4192,136,176
4193,136,173
4194,136,177
4195,136,175
4196,136,172
4197,137,175
4198,137,174
4199,136,174
4200,136,174
4201,136,177
4202,136,174
4203,135,175
4204,135,176
4205,135,174
4206,136,175
4207,136,176
4208,136,174
4209,136,173
4210,136,174
4211,136,176
4212,136,176
4213,136,175
4214,136,176
4215,136,176
4216,137,169
4217,137,174
4218,137,171
4219,137,174
4220,137,176
4221,137,175
4222,138,171
4223,138,177
4224,138,173
4225,138,175
4226,138,176
4227,138,175
4228,137,175
4229,137,176
4230,137,175
4231,137,175
4232,137,174
4233,137,175
4234,136,175
4235,136,174
4236,136,171
4237,136,174
4238,136,177
4239,136,175
4240,136,175
4241,136,174
4242,136,175
4243,137,174
4244,137,175
4245,137,176
4246,137,175
4247,137,175
4248,137,174
4249,138,175
4250,138,174
4251,138,177
4252,138,177
4253,138,174
4254,138,177
4255,138,176
4256,138,175
4257,139,175
4258,138,176
4259,138,176
4260,138,174
4261,138,176
4262,138,174
4263,138,177
4264,138,176
4265,138,172
4266,138,176
4267,137,176
4268,138,174
4269,138,172
4270,138,175
4271,139,175
4272,139,176
4273,139,175
4274,139,171
4275,138,176
4276,138,175
4277,139,171
4278,138,172
4279,139,177
4280,138,178
4281,138,175
4282,138,171
4283,138,176
4284,138,171
4285,138,176
4286,138,179
4287,138,178
4288,138,172
4289,138,177
4290,138,171
4291,138,177
4292,138,183
4293,138,173
4294,138,177
4295,138,168
4296,137,165
4297,137,167
4298,137,174
4299,137,174
4300,136,175
4301,136,178
4302,136,172
4303,136,176
4304,135,177
4305,135,177
4306,135,173
4307,135,174
4308,135,175
4309,135,177
4310,135,173
4311,135,179
4312,135,179
4313,135,179
4314,136,174
4315,135,172
4316,136,177
4317,136,172
4318,136,169
4319,136,170
4320,136,168
4321,136,171
4322,136,175
4323,136,174
4324,137,176
4325,137,178
4326,137,177
4327,138,177
4328,138,186
4329,139,177
4330,139,179
4331,139,168
4332,139,177
4333,139,175
4334,139,174
4335,139,174
4336,139,174
4337,139,176
4338,140,173
4339,141,173
4340,141,178
4341,142,178
4342,143,174
4343,144,180
4344,144,172
4345,145,173
4346,145,173
4347,144,174
4348,144,174
4349,143,178
4350,143,176
4351,143,178
4352,143,179
4353,142,178
4354,142,179
4355,141,173
4356,141,173
4357,141,174
4358,141,172
4359,140,174
4360,140,176
4361,140,172
4362,139,179
4363,139,174
4364,139,169
4365,139,175
4366,139,176
4367,140,177
4368,139,177
4369,140,172
4370,139,174
4371,140,185
4372,140,135
4373,140,192
4374,140,180
4375,140,176
4376,140,175
4377,140,176
4378,140,179
4379,140,181
4380,141,175
4381,141,176
4382,142,183
4383,142,158
4384,143,159
4385,143,159
4386,143,170
4387,143,172
4388,144,179
4389,143,175
4390,143,188
4391,143,184
4392,142,180
4393,142,177
4394,142,173
4395,141,175
4396,141,175
4397,140,178
4398,141,174
4399,141,175
4400,141,174
4401,141,174
4402,141,175
4403,142,175
4404,142,176
4405,142,174
4406,142,177
4407,142,180
4408,142,175
4409,142,175
4410,142,177
4411,142,175
4412,142,176
4413,142,178
4414,142,175
4415,141,173
4416,141,178
4417,140,174
4418,140,175
4419,140,174
4420,140,171
4421,140,174
4422,140,178
4423,140,175
4424,140,175
4425,140,172
4426,140,178
4427,139,176
4428,139,175
4429,139,175
4430,139,171
4431,139,175
4432,139,174
4433,138,177
4434,139,175
4435,139,174
4436,138,174
4437,139,178
4438,138,175
4439,139,175
4440,139,172
4441,139,174
4442,140,174
4443,140,175
4444,140,175
4445,141,175
4446,141,175
4447,141,175
4448,141,177
4449,141,175
4450,141,176
4451,142,175
4452,141,173
4453,141,175
4454,140,174
4455,140,173
4456,139,175
4457,139,175
4458,139,175
4459,138,175
4460,138,175
4461,138,175
4462,137,177
4463,137,170
4464,137,174
4465,137,175
4466,136,176
4467,136,176
4468,136,174
4469,136,175
4470,136,175
4471,137,175
4472,136,176
4473,137,174
4474,136,176
4475,136,175
4476,137,174
4477,137,176
4478,136,177
4479,137,175
4480,137,171
4481,137,175
4482,137,175
4483,137,171
4484,137,175
4485,136,175
4486,136,176
4487,136,175
4488,137,175
4489,137,175
4490,137,176
4491,137,176
4492,137,176
4493,137,174
4494,137,174
4495,137,174
4496,137,175
4497,137,176
4498,137,175
4499,137,174
4500,136,175
4501,136,175
4502,136,176
4503,136,174
4504,136,171
4505,137,175
4506,137,175
4507,137,174
4508,137,175
4509,137,174
4510,138,174
4511,138,175
4512,138,175
4513,138,176
4514,138,174
4515,138,176
4516,139,175
4517,139,175
4518,139,174
4519,139,175
4520,139,173
4521,139,178
4522,139,175
4523,139,176
4524,139,175
4525,139,175
4526,139,173
4527,139,176
4528,139,171
4529,139,175
4530,139,174
4531,139,175
4532,139,169
4533,139,175
4534,139,175
4535,138,174
4536,138,175
4537,137,175
4538,137,178
4539,137,176
4540,137,174
4541,137,172
4542,136,174
4543,136,179
4544,136,175
4545,137,172
4546,137,175
4547,137,173
4548,137,174
4549,138,173
4550,138,174
4551,138,175
4552,138,173
4553,138,176
4554,138,176
4555,137,175
4556,137,175
4557,137,172
4558,136,171
4559,136,174
4560,136,173
4561,135,175
4562,135,176
4563,136,175
4564,136,174
4565,136,175
4566,136,176
4567,136,173
4568,136,175
4569,136,175
4570,136,176
4571,136,178
4572,136,176
4573,136,176
4574,136,180
4575,136,176
4576,136,176
4577,137,175
4578,137,174
4579,137,176
4580,137,175
4581,137,174
4582,137,175
4583,137,175
4584,136,175
4585,136,174
4586,135,175
4587,135,176
4588,135,175
4589,135,175
4590,134,176
4591,134,174
4592,134,176
4593,134,175
4594,134,174
4595,133,173
4596,132,175
4597,132,173
4598,131,176
4599,131,175
4600,132,175
4601,132,178
4602,132,174
4603,132,176
4604,133,178
4605,134,174
4606,134,174
4607,134,168
4608,134,175
4609,134,175
4610,134,176
4611,135,178
4612,135,174
4613,135,175
4614,136,180
4615,136,175
4616,136,173
4617,136,176
4618,136,177
4619,137,175
4620,137,175
4621,136,174
4622,136,178
4623,136,173
4624,136,178
4625,136,175
4626,136,175
4627,136,175
4628,137,175
4629,137,175
4630,136,175
4631,137,177
4632,137,176
4633,136,174
4634,136,174
4635,136,175
4636,136,175
4637,136,168
4638,136,175
4639,136,172
4640,135,175
4641,135,175
4642,135,175
4643,135,181
4644,135,175
4645,135,174
4646,135,175
4647,135,175
4648,135,177
4649,135,175
4650,135,174
4651,135,175
4652,135,175
4653,135,176
4654,135,176
4655,134,175
4656,134,177
4657,134,176
4658,134,172
4659,134,177
4660,133,174
4661,134,182
4662,134,175
4663,134,175
4664,134,175
4665,134,175
4666,134,176
4667,134,171
4668,134,172
4669,135,175
4670,136,177
4671,136,173
4672,137,173
4673,137,175
4674,137,175
4675,137,176
4676,137,171
4677,137,171
4678,137,175
4679,137,176
4680,137,175
4681,137,174
4682,136,171
4683,136,175
4684,136,175
4685,136,175
4686,136,175
4687,136,174
4688,135,175
4689,135,169
4690,135,173
4691,136,174
4692,135,175
4693,136,176
4694,136,175
4695,136,176
4696,137,175
4697,137,175
4698,137,175
4699,137,175
4700,138,175
4701,138,176
4702,138,175
4703,138,174
4704,137,175
4705,137,175
4706,138,175
4707,138,175
4708,138,175
4709,138,176
4710,138,175
4711,138,175
4712,138,175
4713,139,175
4714,139,174
4715,139,176
4716,138,175
4717,138,174
4718,137,176
4719,137,178
4720,137,175
4721,137,175
4722,136,178
4723,136,176
4724,136,175
4725,137,175
4726,136,174
4727,136,174
4728,136,175
4729,135,175
4730,135,175
4731,135,176
4732,135,175
4733,135,176
4734,135,175
4735,135,175
4736,135,177
4737,135,175
4738,135,174
4739,135,173
4740,135,175
4741,135,169
4742,136,170
4743,136,169
4744,136,169
4745,136,171
4746,136,171
4747,136,175
4748,136,170
4749,135,171
4750,135,171
4751,135,172
4752,135,172
4753,136,169
4754,137,166
4755,137,166
4756,138,170
4757,138,169
4758,139,170
4759,139,170
4760,139,166
4761,139,170
4762,139,170
4763,140,169
4764,140,170
4765,140,169
4766,140,169
4767,140,166
4768,141,169
4769,141,170
4770,141,170
4771,142,170
4772,142,167
4773,142,171
4774,142,171
4775,143,167
4776,143,169
4777,143,170
4778,143,170
4779,143,170
4780,143,166
4781,143,177
4782,143,168
4783,143,166
4784,143,170
4785,142,171
4786,142,171
4787,142,169
4788,141,170
4789,140,169
4790,140,169
4791,139,166
4792,139,169
4793,139,170
4794,139,169
4795,139,170
4796,139,170
4797,139,169
4798,139,170
4799,139,168
4800,139,169
4801,139,170
4802,139,171
4803,138,167
4804,139,170
4805,139,169
4806,138,169
4807,138,169
4808,138,170
4809,138,171
4810,138,170
4811,138,169
4812,138,168
4813,137,170
4814,138,169
4815,138,170
4816,138,170
4817,138,169
4818,138,167
4819,138,169
4820,138,172
4821,137,169
4822,137,171
4823,137,175
4824,137,174
4825,137,140
4826,137,173
4827,137,171
4828,138,170
4829,138,170
4830,138,173
4831,138,171
4832,139,171
4833,139,170
4834,140,172
4835,140,174
4836,141,178
4837,141,184
4838,142,126
4839,143,161
4840,143,158
4841,144,166
4842,144,166
4843,144,170
4844,144,169
4845,143,170
4846,143,169
4847,143,170
4848,142,170
4849,141,169
4850,141,170
4851,140,170
4852,140,169
4853,139,165
4854,139,169
4855,139,171
4856,139,170
4857,139,173
4858,139,173
4859,139,171
4860,138,170
4861,138,170
4862,138,171
4863,138,171
4864,139,170
4865,139,168
4866,138,171
4867,138,170
4868,138,170
4869,138,171
4870,137,171
4871,138,170
4872,138,170
4873,138,170
4874,138,170
4875,139,170
4876,139,172
4877,139,173
4878,139,169
4879,139,172
4880,140,172
4881,140,172
4882,140,171
4883,140,171
4884,140,171
4885,140,169
4886,140,170
4887,141,170
4888,141,171
4889,141,171
4890,141,170
4891,140,170
4892,140,169
4893,141,169
4894,140,170
4895,140,170
4896,139,171
4897,139,170
4898,138,171
4899,138,173
4900,137,170
4901,137,171
4902,137,170
4903,137,171
4904,137,167
4905,137,168
4906,136,170
4907,136,170
4908,136,170
4909,136,170
4910,136,169
4911,136,169
4912,136,169
4913,136,168
4914,136,169
4915,136,168
4916,136,170
4917,137,169
4918,137,171
4919,137,170
4920,137,171
4921,137,170
4922,136,162
4923,136,161
4924,136,165
4925,136,165
4926,136,166
4927,136,165
4928,136,166
4929,136,165
4930,136,166
4931,136,166
4932,136,164
4933,136,165
4934,136,165
4935,136,164
4936,136,166
4937,136,166
4938,135,166
4939,135,164
4940,135,165
4941,135,165
4942,134,165
4943,134,165
4944,135,164
4945,135,166
4946,135,168
4947,134,165
4948,134,165
4949,134,165
4950,134,165
4951,135,165
4952,135,166
4953,135,165
4954,135,165
4955,134,164
4956,133,166
4957,133,165
4958,133,165
4959,133,166
4960,133,166
4961,133,165
4962,133,166
4963,133,165
4964,132,166
4965,132,166
4966,132,165
4967,133,159
4968,133,167
4969,133,166
4970,133,166
4971,133,166
4972,133,166
4973,133,166
4974,133,164
4975,133,166
4976,132,165
4977,132,166
4978,132,166
4979,133,166
4980,132,164
4981,133,165
4982,132,165
4983,132,166
4984,132,167
4985,131,167
4986,131,167
4987,130,166
4988,130,168
4989,129,169
4990,129,169
4991,129,168
4992,129,166
4993,130,162
4994,130,161
4995,131,165
4996,131,166
4997,132,165
4998,132,165
4999,133,168
5000,134,168
5001,134,164
5002,135,168
5003,135,164
5004,136,166
5005,135,165
5006,135,165
5007,135,165
5008,135,164
5009,134,166
5010,134,164
5011,134,163
5012,133,166
5013,133,165
5014,133,168
5015,133,166
5016,132,166
5017,132,166
5018,133,168
5019,132,166
5020,132,165
5021,132,166
5022,132,166
5023,133,167
5024,133,165
5025,133,166
5026,134,165
5027,134,166
5028,134,168
5029,135,167
5030,134,167
5031,134,165
5032,134,164
5033,134,165
5034,133,166
5035,133,165
5036,133,166
5037,133,166
5038,133,167
5039,133,166
5040,133,167
5041,133,164
5042,133,168
5043,134,168
5044,134,167
5045,134,167
5046,134,166
5047,134,166
5048,135,166
5049,135,165
5050,135,165
5051,136,165
5052,136,165
5053,136,161
5054,136,168
5055,135,166
5056,135,167
5057,136,168
5058,136,167
5059,135,170
5060,135,167
5061,135,168
5062,135,169
5063,135,172
5064,134,168
5065,134,172
5066,133,179
5067,133,173
5068,133,173
5069,133,170
5070,134,169
5071,134,168
5072,135,171
5073,136,173
5074,136,180
5075,136,187
5076,135,187
5077,134,181
5078,134,177
5079,133,178
5080,133,181
5081,133,168
5082,133,173
5083,134,164
5084,134,161
5085,134,164
5086,135,159
5087,136,164
5088,137,164
5089,137,165
5090,139,165
5091,139,165
5092,139,168
5093,139,169
5094,139,171
5095,139,171
5096,139,172
5097,138,172
5098,138,178
5099,138,160
5100,138,163
5101,139,162
5102,139,157
5103,139,162
5104,141,160
5105,141,160
5106,142,160
5107,143,159
5108,144,161
5109,144,162
5110,145,161
5111,145,162
5112,145,162
5113,146,161
5114,146,162
5115,146,163
5116,146,156
5117,146,160
5118,146,159
5119,146,165
5120,146,162
5121,146,161
5122,145,158
5123,144,163
5124,144,164
5125,143,165
5126,143,164
5127,143,161
5128,143,161
5129,142,165
5130,141,160
5131,141,158
5132,140,161
5133,140,162
5134,140,162
5135,139,160
5136,138,163
5137,138,163
5138,138,162
5139,138,161
5140,137,164
5141,138,162
5142,138,163
5143,139,163
5144,140,162
5145,140,162
5146,140,161
5147,141,162
5148,141,163
5149,141,161
5150,140,163
5151,139,166
5152,139,168
5153,138,167
5154,137,168
5155,137,169
5156,137,170
5157,136,168
5158,137,167
5159,137,165
5160,137,163
5161,137,163
5162,138,162
5163,138,162
5164,139,162
5165,139,163
5166,139,164
5167,139,165
5168,139,162
5169,139,162
5170,139,167
5171,138,162
5172,137,169
5173,137,168
5174,137,170
5175,136,168
5176,135,168
5177,135,168
5178,135,170
5179,134,168
5180,134,170
5181,134,170
5182,134,168
5183,135,167
5184,134,169
5185,135,168
5186,135,170
5187,135,170
5188,135,170
5189,136,171
5190,136,171
5191,136,166
5192,136,169
5193,135,169
5194,135,169
5195,135,168
5196,134,168
5197,134,171
5198,133,171
5199,133,170
5200,133,168
5201,133,168
5202,133,168
5203,134,168
5204,134,167
5205,134,166
5206,134,167
5207,135,168
5208,135,169
5209,136,169
5210,136,170
5211,135,169
5212,136,169
5213,136,170
5214,136,171
5215,135,170
5216,135,170
5217,135,169
5218,135,172
5219,135,172
5220,135,171
5221,135,171
5222,136,170
5223,136,171
5224,136,165
5225,136,168
5226,136,168
5227,136,168
5228,135,168
5229,135,170
5230,135,170
5231,135,172
5232,136,170
5233,136,172
5234,137,169
5235,137,171
5236,136,170
5237,136,169
5238,136,169
5239,135,170
5240,135,169
5241,135,169
5242,136,169
5243,136,170
5244,136,170
5245,136,170
5246,136,170
5247,136,170
5248,137,171
5249,136,170
5250,137,170
5251,136,170
5252,137,172
5253,136,170
5254,136,171
5255,136,170
5256,136,170
5257,136,170
5258,136,169
5259,136,169
5260,136,168
5261,136,170
5262,136,170
5263,136,170
5264,136,169
5265,136,170
5266,136,171
5267,136,170
5268,137,171
5269,136,169
5270,136,167
5271,137,170
5272,137,170
5273,137,170
5274,137,171
5275,138,171
5276,138,170
5277,138,171
5278,137,172
5279,137,171
5280,137,174
5281,136,173
5282,136,173
5283,136,173
5284,136,171
5285,136,171
5286,136,169
5287,136,172
5288,137,172
5289,137,174
5290,137,181
5291,137,177
5292,137,174
5293,137,172
5294,138,171
5295,137,171
5296,138,171
5297,138,177
5298,138,169
5299,139,171
5300,138,172
5301,138,171
5302,138,172
5303,137,171
5304,137,171
5305,136,170
5306,135,170
5307,135,169
5308,135,169
5309,135,168
5310,136,167
5311,136,168
5312,136,169
5313,136,169
5314,135,170
5315,135,170
5316,135,170
5317,134,170
5318,133,171
5319,133,170
5320,133,169
5321,133,170
5322,133,171
5323,134,170
5324,135,170
5325,136,170
5326,136,170
5327,137,169
5328,138,168
5329,138,168
5330,138,168
5331,138,168
5332,138,169
5333,139,84
5334,138,155
5335,138,156
5336,138,154
5337,138,155
5338,137,154
5339,136,154
5340,136,154
5341,136,154
5342,135,155
5343,135,149
5344,135,160
5345,135,154
5346,134,148
5347,134,151
5348,134,156
5349,133,157
5350,132,154
5351,132,157
5352,132,160
5353,132,154
5354,132,154
5355,132,154
5356,132,154
5357,132,153
5358,132,152
5359,132,153
5360,132,155
5361,132,157
5362,131,154
5363,131,158
5364,131,154
5365,131,157
5366,132,160
5367,133,154
5368,133,153
5369,133,153
5370,133,155
5371,132,151
5372,132,154
5373,132,159
5374,132,157
5375,131,155
5376,131,155
5377,131,155
5378,130,158
5379,130,151
5380,130,154
5381,130,159
5382,131,155
5383,131,159
5384,132,154
5385,133,153
5386,133,152
5387,133,152
5388,134,157
5389,134,155
5390,134,156
5391,135,155
5392,134,154
5393,134,155
5394,134,155
5395,134,154
5396,133,149
5397,133,151
5398,133,154
5399,133,154
5400,132,154
5401,133,151
5402,132,0
5403,132,0
5404,132,0
5405,131,0
5406,131,0
5407,131,0
